,index,variable,depth,intensity_bin,mdr,dr,damage_bin_ID,damage_bin_id
706,15731,depth_meters_2020,0.40994793156928555,12,0.675,0.668380848377291,8,8
707,12785,depth_meters_2020,0.17814895544472098,6,0.49,0.5665205298184264,7,7
708,1428,depth_meters_2020,0.8206808800889054,24,0.85,0.8815883642771007,10,10
709,5243,depth_meters_2020,0.7029618497197819,21,0.84,0.9485945565485775,11,11
710,31536,depth_meters_2020,0.283879506119594,9,0.6,0.4845297105328311,6,6
711,20198,depth_meters_2020,0.4189779287911283,13,0.7,0.7700684454966888,9,9
712,8777,depth_meters_2020,0.3681151911507664,11,0.65,0.788554785665659,9,9
713,12342,depth_meters_2020,0.4398637341919889,13,0.7,0.7839457859060145,9,9
714,26387,depth_meters_2020,0.5751518838248636,17,0.79,0.8393849171377376,10,10
715,14586,depth_meters_2020,0.14478777978287705,5,0.42,0.4021096910695157,6,6
716,19570,depth_meters_2020,0.5440573622881868,16,0.775,0.9178650931720881,11,11
717,22544,depth_meters_2020,0.0436373713754844,2,0.225,0.26040457611374124,4,4
718,13754,depth_meters_2020,0.6557852826480918,20,0.83,0.9549906497555839,11,11
719,5952,depth_meters_2020,0.4511703166147265,14,0.725,0.7415158608811405,9,9
720,31674,depth_meters_2020,0.2942642922297042,9,0.6,0.7063724092678652,9,9
721,1338,depth_meters_2020,0.609406674703578,18,0.81,0.728811093547429,9,9
722,6873,depth_meters_2020,0.07021710780226464,3,0.3,0.32692818418165376,5,5
723,23893,depth_meters_2020,0.5434805924119815,16,0.775,0.8760922969904379,10,10
724,26934,depth_meters_2020,0.6332117799723309,19,0.82,0.7971977400136578,9,9
725,13606,depth_meters_2020,0.25921192536995075,8,0.58,0.7222400337226561,9,9
726,11802,depth_meters_2020,0.5511176929422341,16,0.775,0.8941842232533853,10,10
727,3161,depth_meters_2020,0.9224365668486955,27,0.85,0.8814223224847721,10,10
728,18017,depth_meters_2020,0.3278385402928873,10,0.625,0.49474044273255424,6,6
729,2135,depth_meters_2020,0.5481254927645338,16,0.775,0.9068113139523847,11,11
730,6806,depth_meters_2020,0.7644453251621819,23,0.85,0.9825787261622511,11,11
731,16769,depth_meters_2020,0.2996358509273983,9,0.6,0.647477777457239,8,8
732,8794,depth_meters_2020,0.1506013117379631,5,0.42,0.5671180437992117,7,7
733,13983,depth_meters_2020,0.6760605517070528,20,0.83,0.9658350344302576,11,11
734,6351,depth_meters_2020,0.9264474801822985,27,0.85,0.9995719156688079,11,11
735,19174,depth_meters_2020,0.8201401632970412,24,0.85,0.8986964697783132,10,10
736,31371,depth_meters_2020,0.5732695514680813,17,0.79,0.7982426301590396,9,9
737,19365,depth_meters_2020,0.8470019434382391,25,0.85,0.9437903895565614,11,11
738,23545,depth_meters_2020,0.33379943551321056,10,0.625,0.6484610634382079,8,8
739,22468,depth_meters_2020,0.25583426932405373,8,0.58,0.6798476158141813,8,8
740,2967,depth_meters_2020,0.8898945053058589,26,0.85,0.9318653986223567,11,11
741,13708,depth_meters_2020,0.4263689469123654,13,0.7,0.7574675182559575,9,9
742,757,depth_meters_2020,0.3793867781866329,12,0.675,0.7183591096208382,9,9
743,11627,depth_meters_2020,0.9422278894833356,28,0.85,0.9412185223122692,11,11
744,17098,depth_meters_2020,0.8780070088616577,26,0.85,0.9208872068874471,11,11
745,24166,depth_meters_2020,0.704721383476151,21,0.84,0.8286294050499586,10,10
746,16428,depth_meters_2020,0.1282038123547029,4,0.36,0.23169523968968653,4,4
747,7947,depth_meters_2020,0.860760913958178,25,0.85,0.9831390609197187,11,11
748,21515,depth_meters_2020,0.8601740027874933,25,0.85,0.7872387608850387,9,9
749,29508,depth_meters_2020,0.45161867164120684,14,0.725,0.7837175576478274,9,9
750,5120,depth_meters_2020,0.2600037611842563,8,0.58,0.547448454620771,7,7
751,15236,depth_meters_2020,0.4216709240599428,13,0.7,0.7801016626699669,9,9
752,2321,depth_meters_2020,0.8359682607372076,25,0.85,0.9854213143697298,11,11
753,30910,depth_meters_2020,0.30048548977366074,9,0.6,0.6613088946836254,8,8
754,19124,depth_meters_2020,0.14876266508371738,5,0.42,0.5681183316963725,7,7
755,28815,depth_meters_2020,0.5985249091135958,18,0.81,0.9546682122761068,11,11
756,2891,depth_meters_2020,0.22717539340102677,7,0.55,0.6132516913119486,8,8
757,1825,depth_meters_2020,0.3168530084050004,10,0.625,0.6799862233432837,8,8
758,13403,depth_meters_2020,0.11573737244178883,4,0.36,0.4565639386326966,6,6
759,9877,depth_meters_2020,0.5162174435608387,15,0.75,0.8375524829039541,10,10
760,15824,depth_meters_2020,0.5184670603768301,16,0.775,0.9173403792565628,11,11
761,18235,depth_meters_2020,0.4165865980507786,13,0.7,0.7737613686892539,9,9
762,12490,depth_meters_2020,0.4579041685976819,14,0.725,0.8056992110025855,10,10
763,23966,depth_meters_2020,0.889013656044556,26,0.85,0.7199726969894101,9,9
764,26841,depth_meters_2020,0.09952471655087658,3,0.3,0.25035348947976865,4,4
765,567,depth_meters_2020,0.5630681459748526,17,0.79,0.749407437296889,9,9
766,18737,depth_meters_2020,0.4580238617243877,14,0.725,0.7048663416850783,9,9
767,24103,depth_meters_2020,0.9852101840556531,29,0.85,0.9061134021105786,11,11
768,30112,depth_meters_2020,0.08804448445250124,3,0.3,0.3770566595010212,5,5
769,7886,depth_meters_2020,0.7737740477815075,23,0.85,0.9953063045942121,11,11
770,24522,depth_meters_2020,0.18853532838383358,6,0.49,0.5323652765331552,7,7
771,13382,depth_meters_2020,0.3830306604569097,12,0.675,0.6143091807189199,8,8
772,14020,depth_meters_2020,0.8714493743780796,26,0.85,0.8720609604248882,10,10
773,422,depth_meters_2020,0.19921494246336535,6,0.49,0.4618898945644717,6,6
774,23883,depth_meters_2020,0.7724052442860586,23,0.85,0.8497747879864891,10,10
775,6785,depth_meters_2020,0.23024437061327052,7,0.55,0.6565627894755025,8,8
776,2913,depth_meters_2020,0.16507602959796674,5,0.42,0.38775235515406203,5,5
777,29909,depth_meters_2020,0.8006548181547595,24,0.85,0.9320872147484345,11,11
778,12626,depth_meters_2020,0.42344012193514613,13,0.7,0.8014669616726916,10,10
779,7476,depth_meters_2020,0.9864089837447039,29,0.85,0.9077366182804837,11,11
780,6185,depth_meters_2020,0.531764050615878,16,0.775,0.8633847853338451,10,10
781,4837,depth_meters_2020,0.24539839095023352,8,0.58,0.5152259030484153,7,7
782,7342,depth_meters_2020,0.4038171347632803,12,0.675,0.7138913565214458,9,9
783,26227,depth_meters_2020,0.3317842228348358,10,0.625,0.74158105933343,9,9
784,14929,depth_meters_2020,0.6659977832670747,20,0.83,0.960985793266563,11,11
785,25148,depth_meters_2020,0.7251416785153597,22,0.845,0.9736973978490042,11,11
786,8535,depth_meters_2020,0.24604426512389255,8,0.58,0.692157267852554,8,8
787,11813,depth_meters_2020,0.7353351442327448,22,0.845,0.9662933283704277,11,11
788,6482,depth_meters_2020,0.7152560579399125,21,0.84,0.9684322312754143,11,11
789,343,depth_meters_2020,0.45694252094118404,14,0.725,0.8044748806927587,10,10
790,14588,depth_meters_2020,0.7586692550526207,23,0.85,0.8094333528484249,10,10
791,25032,depth_meters_2020,0.4176487523407314,13,0.7,0.7429581646762232,9,9
792,10691,depth_meters_2020,0.9890759132746931,29,0.85,0.891289051686474,10,10
793,27818,depth_meters_2020,0.23676078919848043,7,0.55,0.6888705467970282,8,8
794,22996,depth_meters_2020,0.032585747442623325,1,0.15,0.008188616801573956,2,2
795,11691,depth_meters_2020,0.6992405750545476,21,0.84,0.8462829496243954,10,10
796,8738,depth_meters_2020,0.8197059292689428,24,0.85,0.9059108307211554,11,11
797,17378,depth_meters_2020,0.7577075985742144,22,0.845,0.9024455716284561,11,11
798,30692,depth_meters_2020,0.5758408290718723,17,0.79,0.8200377048928648,10,10
799,21880,depth_meters_2020,0.271076256870872,8,0.58,0.5401583854756744,7,7
800,69,depth_meters_2020,0.16067667613316094,5,0.42,0.44493748336500333,6,6
801,4364,depth_meters_2020,0.8513332831061858,25,0.85,0.8607856615288854,10,10
802,929,depth_meters_2020,0.46963261351587826,14,0.725,0.7861097389470925,9,9
803,13102,depth_meters_2020,0.576969302651276,17,0.79,0.9392457837780087,11,11
804,30730,depth_meters_2020,0.6595445087549592,20,0.83,0.9129851040850918,11,11
805,23208,depth_meters_2020,0.5623606374612894,17,0.79,0.9398474559415911,11,11
806,29668,depth_meters_2020,0.0027417275072962877,1,0.15,0.22963427718952617,4,4
807,25930,depth_meters_2020,0.3914431344477389,12,0.675,0.7361875912651255,9,9
808,30460,depth_meters_2020,0.9178577342204255,27,0.85,0.9522148999574156,11,11
809,6085,depth_meters_2020,0.3534694670653312,11,0.65,0.7834290193136392,9,9
810,2932,depth_meters_2020,0.16920796324422416,5,0.42,0.4530762287474126,6,6
811,20857,depth_meters_2020,0.766983989788469,23,0.85,0.99394235505518,11,11
812,17207,depth_meters_2020,0.7889782860344766,23,0.85,0.8088713839150564,10,10
813,5680,depth_meters_2020,0.8267679195600959,24,0.85,0.98230395905261,11,11
814,14061,depth_meters_2020,0.2833223293893,9,0.6,0.7165926314436734,9,9
815,26713,depth_meters_2020,0.34291123597348405,10,0.625,0.754548186472114,9,9
816,28462,depth_meters_2020,0.2563797890772016,8,0.58,0.5497376565739394,7,7
817,27934,depth_meters_2020,0.5062027436804093,15,0.75,0.7425692016908497,9,9
818,6291,depth_meters_2020,0.29685964474750715,9,0.6,0.6022983157573922,8,8
819,22005,depth_meters_2020,0.7553921604495173,22,0.845,0.9881333833694034,11,11
820,7858,depth_meters_2020,0.14740826606649904,5,0.42,0.5223256226700685,7,7
821,7239,depth_meters_2020,0.8307109695621547,25,0.85,0.9715850281238153,11,11
822,5043,depth_meters_2020,0.7522651872564182,22,0.845,0.8903371385112239,10,10
823,4345,depth_meters_2020,0.1578683154139613,5,0.42,0.2708777121848607,4,4
824,2370,depth_meters_2020,0.0827765619158276,3,0.3,0.2775897732461191,4,4
825,25666,depth_meters_2020,0.24993452302643748,8,0.58,0.6182011344200128,8,8
826,25777,depth_meters_2020,0.6465851177297736,19,0.82,0.9481249221845037,11,11
827,21689,depth_meters_2020,0.6630314806260053,20,0.83,0.7946943645304391,9,9
828,5330,depth_meters_2020,0.8741134955503103,26,0.85,0.7740295957457192,9,9
829,17647,depth_meters_2020,0.9870202143414543,29,0.85,0.8773681048453351,10,10
830,7243,depth_meters_2020,0.2253412808994184,7,0.55,0.4954283003745923,6,6
831,21912,depth_meters_2020,0.5831184936635372,17,0.79,0.8527337318829462,10,10
832,11100,depth_meters_2020,0.51951743993029,16,0.775,0.8924241467050688,10,10
833,16077,depth_meters_2020,0.6626239514347673,20,0.83,0.8123413547167965,10,10
834,15853,depth_meters_2020,0.5725954510374232,17,0.79,0.9035302265476156,11,11
835,10388,depth_meters_2020,0.7125023790781356,21,0.84,0.9819112414737345,11,11
836,12338,depth_meters_2020,0.18829953010318123,6,0.49,0.4926966793375058,6,6
837,10719,depth_meters_2020,0.33651794557121295,10,0.625,0.5914909363771268,7,7
838,482,depth_meters_2020,0.33559652622497504,10,0.625,0.6033492282496947,8,8
839,16444,depth_meters_2020,0.37246150716545223,11,0.65,0.7095391772424263,9,9
840,13485,depth_meters_2020,0.15857971309624252,5,0.42,0.5037117756200851,7,7
841,31248,depth_meters_2020,0.05366298758027477,2,0.225,0.2565577067921749,4,4
842,3604,depth_meters_2020,0.012355812323709525,1,0.15,0.29419832938956464,4,4
843,9119,depth_meters_2020,0.3712164250562182,11,0.65,0.6440603480981644,8,8
844,18038,depth_meters_2020,0.44621536552640084,13,0.7,0.7545271044812896,9,9
845,5459,depth_meters_2020,0.43812137525401973,13,0.7,0.7433460174681933,9,9
846,29250,depth_meters_2020,0.08685206328228745,3,0.3,0.4339587468935161,6,6
847,8730,depth_meters_2020,0.8604112866350918,25,0.85,0.8726634824062081,10,10
848,26795,depth_meters_2020,0.7925558748776924,23,0.85,0.7649774782749195,9,9
849,19629,depth_meters_2020,0.2088188355381878,7,0.55,0.5538017452465377,7,7
850,28835,depth_meters_2020,0.33376544280769327,10,0.625,0.6416184977042535,8,8
851,17370,depth_meters_2020,0.8236506841983899,24,0.85,0.973761184192142,11,11
852,19089,depth_meters_2020,0.5813903747183414,17,0.79,0.765526443563476,9,9
853,19345,depth_meters_2020,0.1392457014354851,5,0.42,0.4409069804916444,6,6
854,10020,depth_meters_2020,0.09601221770812896,3,0.3,0.3246034061200607,5,5
855,23508,depth_meters_2020,0.23928661772661608,7,0.55,0.5120156942720229,7,7
856,11150,depth_meters_2020,0.40996034079134525,12,0.675,0.760184180589353,9,9
857,20651,depth_meters_2020,0.5990260753356332,18,0.81,0.8431141860546444,10,10
858,5822,depth_meters_2020,0.46836995608712917,14,0.725,0.7974659508453381,9,9
859,23022,depth_meters_2020,0.3053458436694686,9,0.6,0.6394579879925303,8,8
860,11596,depth_meters_2020,0.3996352019046434,12,0.675,0.7168434334564611,9,9
861,20337,depth_meters_2020,0.2479947664645955,8,0.58,0.6758577419969354,8,8
862,25620,depth_meters_2020,0.8563137682960773,25,0.85,0.9983978564534808,11,11
863,20799,depth_meters_2020,0.7676638587796879,23,0.85,0.8663018435766207,10,10
864,31346,depth_meters_2020,0.8420702094828741,25,0.85,0.9509966058420389,11,11
865,6493,depth_meters_2020,0.3792558904948543,11,0.65,0.7464235164254468,9,9
866,12630,depth_meters_2020,0.591868634676873,18,0.81,0.9384563433943311,11,11
867,26377,depth_meters_2020,0.40688491618915157,12,0.675,0.799734555335323,9,9
868,26695,depth_meters_2020,0.8283824108098361,25,0.85,0.9004847760988584,11,11
869,24959,depth_meters_2020,0.6283806960542303,19,0.82,0.7525996891300036,9,9
870,12569,depth_meters_2020,0.9570754502525733,28,0.85,0.9409570684542705,11,11
871,16020,depth_meters_2020,0.3490779626592767,11,0.65,0.7649898248317537,9,9
872,2970,depth_meters_2020,0.28551067631769433,9,0.6,0.7111799148377212,9,9
873,12322,depth_meters_2020,0.1734002072254438,6,0.49,0.5430277177145555,7,7
874,20089,depth_meters_2020,0.1300025320639674,4,0.36,0.3931646185394583,5,5
875,10293,depth_meters_2020,0.010525989362418886,1,0.15,0.1748587023079066,3,3
876,3661,depth_meters_2020,0.7513315381405719,22,0.845,0.8460950067035186,10,10
877,612,depth_meters_2020,0.3111434282912412,10,0.625,0.5996719514463204,7,7
878,28105,depth_meters_2020,0.3224101344713719,10,0.625,0.6369031874747151,8,8
879,21784,depth_meters_2020,0.2664391917832417,8,0.58,0.7275331863850805,9,9
880,23655,depth_meters_2020,0.9786774747055493,29,0.85,0.8265289292994703,10,10
881,13707,depth_meters_2020,0.19321494960145535,6,0.49,0.6265390060288754,8,8
882,22439,depth_meters_2020,0.20733493529676605,7,0.55,0.679660749573858,8,8
883,18630,depth_meters_2020,0.5734566802710656,17,0.79,0.9191244676235079,11,11
884,551,depth_meters_2020,0.5825900261175263,17,0.79,0.8749636699637197,10,10
885,29424,depth_meters_2020,0.1698438248862455,5,0.42,0.41061682668314403,6,6
886,30160,depth_meters_2020,0.7375426548945883,22,0.845,0.9932267214219547,11,11
887,13766,depth_meters_2020,0.523786727384656,16,0.775,0.8958134698672787,10,10
888,4013,depth_meters_2020,0.5584357961615146,17,0.79,0.779400879422668,9,9
889,6834,depth_meters_2020,0.4058596017574747,12,0.675,0.6347293716465325,8,8
890,6907,depth_meters_2020,0.6771820529776171,20,0.83,0.8994885875198161,10,10
891,2518,depth_meters_2020,0.9850877982955077,29,0.85,0.9915433337974274,11,11
892,13744,depth_meters_2020,0.23781765658318388,7,0.55,0.5455319142829985,7,7
893,28572,depth_meters_2020,0.2185873701385529,7,0.55,0.6435991511518042,8,8
894,1158,depth_meters_2020,0.8166943872902275,24,0.85,0.8962236331311774,10,10
895,3249,depth_meters_2020,0.2527213272749671,8,0.58,0.6336975194643747,8,8
896,8091,depth_meters_2020,0.2808572128815201,9,0.6,0.7265279010321515,9,9
897,20102,depth_meters_2020,0.26995511693240826,8,0.58,0.6174841502258045,8,8
898,26832,depth_meters_2020,0.09850147289448852,3,0.3,0.22714264269857498,4,4
899,9763,depth_meters_2020,0.24972478424437128,8,0.58,0.7161470002304693,9,9
900,332,depth_meters_2020,0.055861104419143603,2,0.225,0.2524504887817385,4,4
901,21626,depth_meters_2020,0.3886458248652337,12,0.675,0.8019230044075575,10,10
902,11664,depth_meters_2020,0.009263039961834085,1,0.15,0.21005576161353107,4,4
903,31092,depth_meters_2020,0.05463743383034936,2,0.225,0.22364813573830794,4,4
904,4014,depth_meters_2020,0.7429940919326797,22,0.845,0.9002901874640473,11,11
905,10153,depth_meters_2020,0.12282970773031732,4,0.36,0.49918539103822324,6,6
906,21169,depth_meters_2020,0.7777689930177878,23,0.85,0.8899690276466167,10,10
907,16322,depth_meters_2020,0.44990265963694165,14,0.725,0.817572759850543,10,10
908,31638,depth_meters_2020,0.25941674321348784,8,0.58,0.4927402586288919,6,6
909,24300,depth_meters_2020,0.30751195695199085,9,0.6,0.6316004514296224,8,8
910,7569,depth_meters_2020,0.8334626347433427,25,0.85,0.98675651662865,11,11
911,28642,depth_meters_2020,0.7382826178412515,22,0.845,0.7523910126497628,9,9
912,17794,depth_meters_2020,0.9211338616301672,27,0.85,0.996136244199571,11,11
913,10483,depth_meters_2020,0.33689685012561743,10,0.625,0.4999967600966144,6,6
914,9418,depth_meters_2020,0.02871045510573378,1,0.15,0.02160200974977,2,2
915,22741,depth_meters_2020,0.23572995453461543,7,0.55,0.6595486406375529,8,8
916,18033,depth_meters_2020,0.4880075348391508,15,0.75,0.8123608928894067,10,10
917,12084,depth_meters_2020,0.7837366069592433,23,0.85,0.8991757642549493,10,10
918,3036,depth_meters_2020,0.35256215470917573,11,0.65,0.6612905695946282,8,8
919,12346,depth_meters_2020,0.3873154133984472,12,0.675,0.7620165388367877,9,9
920,18406,depth_meters_2020,0.5473170083726415,16,0.775,0.9175058933013899,11,11
921,30809,depth_meters_2020,0.9440253856565095,28,0.85,0.710077833877305,9,9
922,22864,depth_meters_2020,0.02233595565518809,1,0.15,0.1423447519544562,3,3
923,19850,depth_meters_2020,0.433382139951877,13,0.7,0.810814194441053,10,10
924,14284,depth_meters_2020,0.5290525238527761,16,0.775,0.8262166329164184,10,10
925,1674,depth_meters_2020,0.19590414288412705,6,0.49,0.5571088019183708,7,7
926,24124,depth_meters_2020,0.39842649500555105,12,0.675,0.8199702302075977,10,10
927,20760,depth_meters_2020,0.28784940193015496,9,0.6,0.7290210657304548,9,9
928,16155,depth_meters_2020,0.3253901656035777,10,0.625,0.5853990753913915,7,7
929,7777,depth_meters_2020,0.6083929734422041,18,0.81,0.9188815360918491,11,11
930,102,depth_meters_2020,0.602741928824345,18,0.81,0.8588254088510167,10,10
931,3305,depth_meters_2020,0.5217961315321449,16,0.775,0.8000175936178074,10,10
932,20176,depth_meters_2020,0.367466150499382,11,0.65,0.7704435676968897,9,9
933,3298,depth_meters_2020,0.19233817199642145,6,0.49,0.34809379076061864,5,5
934,21384,depth_meters_2020,0.7898671803454627,23,0.85,0.943964245295536,11,11
935,22397,depth_meters_2020,0.06548390579823316,2,0.225,0.36639421139696,5,5
936,20537,depth_meters_2020,0.3665835076787046,11,0.65,0.753335201175802,9,9
937,5411,depth_meters_2020,0.27207905671796173,8,0.58,0.6645163258125593,8,8
938,30527,depth_meters_2020,0.7867129377154755,23,0.85,0.9767690137293562,11,11
939,30198,depth_meters_2020,0.1342454311308665,4,0.36,0.36937307428281596,5,5
940,22241,depth_meters_2020,0.9147395435270183,27,0.85,0.8830974005294312,10,10
941,17796,depth_meters_2020,0.22613526675874251,7,0.55,0.6141676954590635,8,8
942,19893,depth_meters_2020,0.21632863728231944,7,0.55,0.5570295218524157,7,7
943,24875,depth_meters_2020,0.33749413099674597,10,0.625,0.6683255304033906,8,8
944,21071,depth_meters_2020,0.8801053395794225,26,0.85,0.8313874235468067,10,10
945,28706,depth_meters_2020,0.5461413487637719,16,0.775,0.9185819103681513,11,11
946,9206,depth_meters_2020,0.45037993511594154,14,0.725,0.8290163813408248,10,10
947,4166,depth_meters_2020,0.8805362922742298,26,0.85,0.7455390505390541,9,9
948,26161,depth_meters_2020,0.7124138584962991,21,0.84,0.9102766477264284,11,11
949,2361,depth_meters_2020,0.994311869281713,29,0.85,0.9032338264264402,11,11
950,24073,depth_meters_2020,0.44828392583867493,14,0.725,0.848825545871731,10,10
951,12456,depth_meters_2020,0.6745890161009421,20,0.83,0.8046751990143844,10,10
952,29263,depth_meters_2020,0.680672503589429,20,0.83,0.9136162443914871,11,11
953,20090,depth_meters_2020,0.9840601630418737,29,0.85,0.9317522200585386,11,11
954,30081,depth_meters_2020,0.8825207638472823,26,0.85,0.9602748743907534,11,11
955,20817,depth_meters_2020,0.6533651048538378,19,0.82,0.8349613922396839,10,10
956,10730,depth_meters_2020,0.1099922083948568,4,0.36,0.47833983608176406,6,6
957,14557,depth_meters_2020,0.2975650535656982,9,0.6,0.7365168233702472,9,9
958,24655,depth_meters_2020,0.555096792542353,17,0.79,0.8838561555933415,10,10
959,2447,depth_meters_2020,0.5987379150341021,18,0.81,0.8344065881863335,10,10
960,12989,depth_meters_2020,0.35596111606364456,11,0.65,0.6076940231564644,8,8
961,29849,depth_meters_2020,0.39672436696207014,12,0.675,0.6495100605593364,8,8
962,7324,depth_meters_2020,0.39466837185103276,12,0.675,0.8224958896394395,10,10
963,19247,depth_meters_2020,0.34920754718175673,11,0.65,0.7166965575216543,9,9
964,20939,depth_meters_2020,0.5175705117714063,16,0.775,0.8715234598648053,10,10
965,28594,depth_meters_2020,0.03707008732509465,2,0.225,0.3227091950621714,5,5
966,25190,depth_meters_2020,0.6748288527975634,20,0.83,0.9551471252949962,11,11
967,29593,depth_meters_2020,0.7028828210935125,21,0.84,0.9372188537851616,11,11
968,1042,depth_meters_2020,0.839661643971172,25,0.85,0.9987880462032075,11,11
969,25995,depth_meters_2020,0.016872654794800046,1,0.15,0.14870297162995486,3,3
970,9352,depth_meters_2020,0.5976786198041535,18,0.81,0.9181702526854109,11,11
971,28861,depth_meters_2020,0.8106388522408153,24,0.85,0.928213828375433,11,11
972,25953,depth_meters_2020,0.07252906278128757,3,0.3,0.2700170946201927,4,4
973,1746,depth_meters_2020,0.16696510577318668,5,0.42,0.5675831110985174,7,7
974,15693,depth_meters_2020,0.5769244954593038,17,0.79,0.8760102536248121,10,10
975,18726,depth_meters_2020,0.5370587983961607,16,0.775,0.8660395483806703,10,10
976,1745,depth_meters_2020,0.15340537643481889,5,0.42,0.310747457403747,5,5
977,57,depth_meters_2020,0.8484086344368627,25,0.85,0.8769918656242032,10,10
978,22497,depth_meters_2020,0.4584543251893808,14,0.725,0.7632445640031572,9,9
979,26983,depth_meters_2020,0.7924084720771919,23,0.85,0.9553612420228416,11,11
980,9241,depth_meters_2020,0.1781761569582121,6,0.49,0.5168635863077177,7,7
981,14447,depth_meters_2020,0.5652141595750257,17,0.79,0.7758054124867692,9,9
982,16224,depth_meters_2020,0.3414219952364721,10,0.625,0.6010353422672615,8,8
983,25866,depth_meters_2020,0.6223794651049164,19,0.82,0.9509389954922723,11,11
984,29223,depth_meters_2020,0.4438722515050816,13,0.7,0.7889920094345956,9,9
985,12010,depth_meters_2020,0.7220225322921224,21,0.84,0.7955094776580469,9,9
986,6411,depth_meters_2020,0.7156625417702864,21,0.84,0.7855697816864031,9,9
987,7450,depth_meters_2020,0.7043577842135349,21,0.84,0.8292612261809843,10,10
988,9440,depth_meters_2020,0.4678944456380031,14,0.725,0.8421261286582526,10,10
989,4343,depth_meters_2020,0.31987752171445394,10,0.625,0.6515448550803684,8,8
990,18621,depth_meters_2020,0.547756506371552,16,0.775,0.7639593033985314,9,9
991,30000,depth_meters_2020,0.5924980571894352,18,0.81,0.9520855741921567,11,11
992,26792,depth_meters_2020,0.1666834803624646,5,0.42,0.3407643042165621,5,5
993,9173,depth_meters_2020,0.5606457913002579,17,0.79,0.8130193510573006,10,10
994,761,depth_meters_2020,0.776410978044666,23,0.85,0.9072198111550478,11,11
995,21112,depth_meters_2020,0.12989973282985545,4,0.36,0.4618004285321139,6,6
996,30235,depth_meters_2020,0.10069074592591287,3,0.3,0.44578480601246007,6,6
997,21289,depth_meters_2020,0.7530831754291385,22,0.845,0.9066764682585885,11,11
998,21825,depth_meters_2020,0.18884602376709614,6,0.49,0.5502010041516412,7,7
999,25035,depth_meters_2020,0.4958663978881477,15,0.75,0.8867121464692072,10,10
1000,5568,depth_meters_2021,0.2719083379574182,8,0.58,0.47222733864079225,6,6
1001,18566,depth_meters_2021,0.7112930419524531,21,0.84,0.9404933081407875,11,11
1002,14858,depth_meters_2021,0.7750059255728221,23,0.85,0.88410737761823,10,10
1003,3415,depth_meters_2021,0.36809259198824085,11,0.65,0.7881853210339611,9,9
1004,21385,depth_meters_2021,0.4609041792072278,14,0.725,0.7109678235946971,9,9
1005,19709,depth_meters_2021,0.866707818318451,26,0.85,0.9254061118699165,11,11
1006,20062,depth_meters_2021,0.4023988602063784,12,0.675,0.762671550576735,9,9
1007,12393,depth_meters_2021,0.5516647861669962,16,0.775,0.7686314484465624,9,9
1008,11750,depth_meters_2021,0.05516375493927417,2,0.225,0.22177022846294453,4,4
1009,8230,depth_meters_2021,0.4792972732572395,14,0.725,0.869277132801046,10,10
1010,2055,depth_meters_2021,0.48604552005707924,15,0.75,0.8435162147912793,10,10
1011,29190,depth_meters_2021,0.6220629751927124,19,0.82,0.7101619065969529,9,9
1012,23259,depth_meters_2021,0.6609465020898077,20,0.83,0.9365306415976826,11,11
1013,24150,depth_meters_2021,0.5489433749473354,16,0.775,0.887930215926372,10,10
1014,19664,depth_meters_2021,0.3321574846510159,10,0.625,0.6369544759002065,8,8
1015,3501,depth_meters_2021,0.10770743851321596,4,0.36,0.3851929917429914,5,5
1016,8333,depth_meters_2021,0.34511629361429275,11,0.65,0.713570144866871,9,9
1017,22058,depth_meters_2021,0.7445347301104164,22,0.845,0.8958250491167621,10,10
1018,29616,depth_meters_2021,0.04101474675665351,2,0.225,0.2999875315072601,4,4
1019,29749,depth_meters_2021,0.0071419389032219005,1,0.15,0.292673743874753,4,4
1020,13022,depth_meters_2021,0.06530380432588934,2,0.225,0.3188111226295899,5,5
1021,8896,depth_meters_2021,0.6492700104264513,19,0.82,0.9492235462579734,11,11
1022,28010,depth_meters_2021,0.43544956934939505,13,0.7,0.8109415702124084,10,10
1023,3994,depth_meters_2021,0.8142418900183418,24,0.85,0.9425108728753845,11,11
1024,20460,depth_meters_2021,0.6589556680921621,20,0.83,0.8846624148389189,10,10
1025,25157,depth_meters_2021,0.10217569061187415,3,0.3,0.37807662688175436,5,5
1026,419,depth_meters_2021,0.22132388912605006,7,0.55,0.6336441195621889,8,8
1027,17785,depth_meters_2021,0.30264999732497155,9,0.6,0.5816759582100809,7,7
1028,27253,depth_meters_2021,0.6488716302473416,19,0.82,0.9691877175621085,11,11
1029,18145,depth_meters_2021,0.06307579468151803,2,0.225,0.18554866274995024,3,3
1030,20009,depth_meters_2021,0.6334834673959633,19,0.82,0.9058744754564544,11,11
1031,13512,depth_meters_2021,0.14864673324312516,5,0.42,0.47870310493922125,6,6
1032,7390,depth_meters_2021,0.06804441405714334,2,0.225,0.2798042758834002,4,4
1033,30128,depth_meters_2021,0.5990537871760123,18,0.81,0.8748250269878751,10,10
1034,25265,depth_meters_2021,0.9579409298823198,28,0.85,0.9380574641228998,11,11
1035,28993,depth_meters_2021,0.07030702821257173,3,0.3,0.35811381220292127,5,5
1036,5256,depth_meters_2021,0.5320755879839938,16,0.775,0.8338907438863639,10,10
1037,22808,depth_meters_2021,0.9259305539438479,27,0.85,0.9975509706985898,11,11
1038,14500,depth_meters_2021,0.8593477940249183,25,0.85,0.9241179112096071,11,11
